index	*ID	version	enabled	ladder	rarity	nolimit	lvl	lvl req	code	*ItemName	carry1	cost mult	cost add	chrtransform	invtransform	flippyfile	invfile	dropsound	dropsfxframe	usesound	prop1	par1	min1	max1	prop2	par2	min2	max2	prop3	par3	min3	max3	prop4	par4	min4	max4	prop5	par5	min5	max5	prop6	par6	min6	max6	prop7	par7	min7	max7	prop8	par8	min8	max8	prop9	par9	min9	max9	prop10	par10	min10	max10	prop11	par11	min11	max11	prop12	par12	min12	max12	diablocloneweight	*eol
jamellasunique697	697	100	1		1		71		amf			5	5000								dmg%		413	855	dmg-norm		355	710	slow		25	25	levelreq		1	1	noheal		1	1	ama		1	4	regen		30	30	dex		71	107	dmg-ac		50	1121	reduce-ac		50	75	aura	122	3	24						0
jamellasunique698	698	100	1		1		1		cap			5	5000								ass		1	2	dmg-to-mana		25	50	mana-kill		5	6																																						0
jamellasunique699	699	100	1		1		5		skp			5	5000								allskills		1	1	thorns		5	25	ac%		105	215																																						0
jamellasunique700	700	100	1		1		12		hlm			5	5000								sor		1	2	all-stats		8	11	aura	99	3	4	thorns		12	212	ac-hth		85	145	ac		85	145																										0
jamellasunique701	701	100	1		1		13		fhl			5	5000								dru		1	2	levelreq		1	1	ac-hth		90	155																																						0
jamellasunique702	702	100	1		1		27		ghm			5	5000								nec		1	3	red-mag		27	54	abs-ltng%		25	50	extra-ltng		27	54																																		0
jamellasunique703	703	100	1		1		31		crn			5	5000								sor		1	3	demon-heal		12	21	red-mag		31	62	extra-cold		31	62	gold%		112	193	ease		-100	-100	aura	105	3	11	heal-kill		12	21	dmg-to-mana		25	50	enr		31	47										0
jamellasunique704	704	100	1		1		19		msk			5	5000								pal		1	2	demon-heal		9	15	ease		-100	-100	cheap		10	20																																		0
jamellasunique705	705	100	1		1		1		qui			5	5000								bar		1	2	red-mag		1	2	abs-ltng%		25	50																																						0
jamellasunique706	706	100	1		1		3		lea			5	5000								ama		1	2	hp%		1	3	abs-ltng		5	5																																						0
jamellasunique707	707	100	1		1		6		hla			5	5000								bar		1	2	abs-cold%		25	50	abs-cold		5	5																																						0
jamellasunique708	708	100	1		1		7		stu			5	5000								ass		1	2	move1		25	32	red-dmg		7	14																																						0
jamellasunique709	709	100	1		1		12		rng			5	5000								ass		1	2	red-mag		12	24	oskill	50	6	12	demon-heal		8	11	gold%		74	136	half-freeze		1	1	mana-kill		8	11																						0
jamellasunique710	710	100	1		1		15		scl			5	5000								ass		1	2	ac-miss		100	175	hp%		7	15	dex		15	23																																		0
jamellasunique711	711	100	1		1		14		chn			5	5000								bar		1	2	heal-kill		8	12	aura	110	3	5																																						0
jamellasunique712	712	100	1		1		18		brs			5	5000								pal		1	2	addxp		10	20	ac-hth		115	205	ease		-100	-100	red-dmg		18	36																														0
jamellasunique713	713	100	1		1		18		spl			5	5000								nec		1	2	oskill	50	6	18	extra-cold		18	36	hp%		9	18	res-cold		24	37	regen		30	30																										0
jamellasunique714	714	100	1		1		26		plt			5	5000								sor		1	3	hp		52	78	mana%		13	26	gold%		102	178	oskill	58	6	26	dmg-to-mana		25	50	mana-kill		11	18	res-pois-len		75	75																		0
jamellasunique715	715	100	1		1		26		fld			5	5000								nec		1	3	mana%		13	26	extra-cold		26	52	nofreeze		1	1	enr		26	39																														0
jamellasunique716	716	100	1		1		35		gth			5	5000								allskills		1	1	res-ltng-max		10	20	extra-ltng		35	70	vit		35	53	red-mag		35	70	res-all		25	36	abs-ltng%		25	50	abs-ltng		5	18																		0
jamellasunique717	717	100	1		1		38		ful			5	5000								bar		1	3	ac%		138	314	red-dmg%		22	31	swing1		25	63	res-all		25	37	heal-kill		14	24	aura	99	3	13	oskill	145	6	38	mag%		63	126	ac-miss		215	405										0
jamellasunique718	718	100	1		1		40		aar			5	5000								nec		1	3	hp%		20	40	dex		40	60	addxp		10	20	ac-miss		225	425	ease		-100	-100	aura	103	3	14	ac-hth		225	425																		0
jamellasunique719	719	100	1		1		34		ltp			5	5000								sor		1	3	dex		34	51	levelreq		1	1	cheap		10	20	ac		195	365	ease		-100	-100	heal-kill		13	22	ac%		134	302																		0
jamellasunique720	720	100	1		1		1		buc			5	5000								sor		1	2	mag%		26	52	addxp		10	20																																						0
jamellasunique721	721	100	1		1		5		sml			5	5000								ass		1	2	res-ltng-max		10	20	regen		30	30	heal-kill		6	8																																		0
jamellasunique722	722	100	1		1		13		lrg			5	5000								sor		1	2	enr		13	20	cheap		10	20	mana-kill		8	12																																		0
jamellasunique723	723	100	1		1		13		kit			5	5000								pal		1	2	res-ltng-max		10	20	hp%		6	13	vit		13	20	res-ltng		21	33	move1		25	38	light-thorns		13	26																						0
jamellasunique724	724	100	1		1		22		tow			5	5000								sor		1	2	vit		22	33	dex		22	33	move1		25	47	all-stats		10	16	str		22	33	ac-miss		135	245	block		40	80																		0
jamellasunique725	725	100	1		1		32		gts			5	5000								allskills		1	1	oskill	276	6	32	abs-ltng		5	16	heal-kill		13	21	cheap		10	20	dmg-to-mana		25	50	extra-ltng		32	64	res-ltng		28	44																		0
jamellasunique726	726	100	1		1		3		lgl			5	5000								allskills		1	1	res-pois		9	14	demon-heal		5	7																																						0
jamellasunique727	727	100	1		1		8		vgl			5	5000								sor		1	2	abs-fire		5	5	res-fire		17	26	dmg-to-mana		25	50																																		0
jamellasunique728	728	100	1		1		13		mgl			5	5000								ama		1	2	aura	110	3	5	res-ltng-max		10	20																																						0
jamellasunique729	729	100	1		1		19		tgl			5	5000								dru		1	2	abs-cold%		25	50	nofreeze		1	1	mana		38	57																																		0
jamellasunique730	730	100	1		1		30		hgl			5	5000								allskills		1	1	demon-heal		12	20	ease		-100	-100	enr		30	45	abs-cold%		25	50	cheap		10	20	addxp		10	20	oskill	58	6	30																		0
jamellasunique731	731	100	1		1		2		lbt			5	5000								ama		1	2	indestruct		1	1	aura	99	3	3																																						0
jamellasunique732	732	100	1		1		7		vbt			5	5000								ama		1	2	regen		30	30	dmg-to-mana		25	50																																						0
jamellasunique733	733	100	1		1		13		mbt			5	5000								allskills		1	1	aura	100	3	5	fireskill		1	2	all-stats		8	12	res-all-max		10	20	cast1		15	25																										0
jamellasunique734	734	100	1		1		21		tbt			5	5000								bar		1	2	mana		42	63	res-cold-max		10	20	abs-cold%		25	50	mana%		10	21	heal-kill		10	16	mag%		46	92	regen		30	30	gold%		92	163														0
jamellasunique735	735	100	1		1		31		hbt			5	5000								bar		1	3	hp		62	93	vit		31	47	mana%		15	31	extra-fire		31	62	hp%		15	31	red-mag		31	62	addxp		10	20																		0
jamellasunique736	736	100	1		1		3		lbl			5	5000								pal		1	2	red-dmg		3	6	levelreq		1	1																																						0
jamellasunique737	737	100	1		1		7		vbl			5	5000								pal		1	2	red-dmg%		12	17	all-stats		6	9																																						0
jamellasunique738	738	100	1		1		11		mbl			5	5000								dru		1	2	res-pois-len		75	75	regen		30	30																																						0
jamellasunique739	739	100	1		1		22		tbl			5	5000								pal		1	2	dmg-to-mana		25	50	gold%		94	166	extra-pois		22	44	cast1		15	25	mag%		47	94	addxp		10	20	res-pois-len		75	75	ease		-100	-100														0
jamellasunique740	740	100	1		1		28		hbl			5	5000								nec		1	3	demon-heal		12	19	indestruct		1	1	oskill	145	6	28	heal-kill		12	19	ac-miss		165	305	mag%		53	106	red-dmg%		20	28																		0
jamellasunique741	741	100	1		1		20		bhm			5	5000								dru		1	2	red-mag		20	40	dmg-to-mana		25	50	mag%		45	90	extra-ltng		20	40	light-thorns		20	40																										0
jamellasunique742	742	100	1		1		22		bsh			5	5000								dru		1	2	addxp		10	20	move1		25	47	mana		44	66																																		0
jamellasunique743	743	100	1		1		12		spk			5	5000								pal		1	2	cheap		10	20	mag%		37	74	block1		35	35	ac-miss		85	145																														0
jamellasunique744	744	100	1		1		31		xap			5	5000								ass		1	3	ac-hth		180	335	levelreq		1	1	res-all		24	35	indestruct		1	1	gold%		112	193	aura	109	3	11																						0
jamellasunique745	745	100	1		1		33		xkp			5	5000								allskills		1	1	regen-mana		50	50	extra-ltng		33	66	abs-ltng%		25	50	gold%		116	199	aura	110	3	11	oskill	57	6	33																						0
jamellasunique746	746	100	1		1		43		xlm			5	5000								nec		1	3	ease		-100	-100	res-cold		31	48	red-mag		43	86	res-all		26	38	mana-kill		15	27																										0
jamellasunique747	747	100	1		1		54		xhl			5	5000								allskills		1	2	ease		-100	-100	cheap		10	20	nofreeze		1	1	aura	105	3	18	oskill	32	3	18	heal-kill		18	32	half-freeze		1	1																		0
jamellasunique748	748	100	1		1		47		xhm			5	5000								nec		1	3	swing1		25	72	red-dmg%		24	33	ac-hth		260	495	regen		30	30	ac		260	495	res-all		27	39	hp		94	141																		0
jamellasunique749	749	100	1		1		54		xrn			5	5000								pal		1	4	addxp		10	20	res-all-max		10	20	hp%		27	54	all-stats		18	32	extra-pois		54	108	cast1		15	25	mana		108	162	res-pois-max		10	20	vit		54	81										0
jamellasunique750	750	100	1		1		55		xsk			5	5000								allskills		1	2	addxp		10	20	res-pois		33	51	mana%		27	55	hp		110	165	res-pois-max		10	20	oskill	32	3	19	dmg-to-mana		25	50	demon-heal		18	33	heal-kill		18	33	res-all-max		10	20	move1		25	80		0
jamellasunique751	751	100	1		1		30		xui			5	5000								nec		1	3	addxp		10	20	cheap		10	20	all-stats		12	20	mana		60	90	gold%		110	190	res-pois-len		75	75	oskill	58	6	30	demon-heal		12	20														0
jamellasunique752	752	100	1		1		35		xea			5	5000								bar		1	3	gold%		120	205	aura	110	3	12	mana-kill		13	23	ease		-100	-100	hp		70	105																										0
jamellasunique753	753	100	1		1		40		xla			5	5000								ama		1	3	aura	110	3	14	vit		40	60	dmg-to-mana		25	50	mana-kill		15	25	oskill	57	6	40	heal-kill		15	25	demon-heal		15	25																		0
jamellasunique754	754	100	1		1		46		xtu			5	5000								bar		1	3	res-fire-max		10	20	gold%		142	238	regen		30	30	aura	100	3	16																														0
jamellasunique755	755	100	1		1		43		xng			5	5000								ama		1	3	swing1		25	68	hp		86	129	red-dmg		43	86	red-dmg%		23	32	aura	103	3	15	oskill	32	3	15	addxp		10	20	indestruct		1	1	ethereal		1	1	indestruct		1	1						0
jamellasunique756	756	100	1		1		45		xcl			5	5000								bar		1	3	addxp		10	20	red-dmg%		23	32	hp%		22	45	gold%		140	235	balance1		35	35	red-dmg		45	90	ac%		145	335	vit		45	68	hp		90	135										0
jamellasunique757	757	100	1		1		50		xhn			5	5000								bar		1	3	hp%		25	50	heal-kill		17	30	res-pois-len		75	75	demon-heal		17	30																														0
jamellasunique758	758	100	1		1		45		xrs			5	5000								ama		1	3	enr		45	68	abs-ltng%		25	50	move1		25	70	red-mag		45	90	abs-ltng		5	23	mana%		22	45	hp%		22	45	hp		90	135														0
jamellasunique759	759	100	1		1		52		xpl			5	5000								bar		1	4	red-mag		52	104	mana-kill		18	31	regen		30	30	addxp		10	20	demon-heal		18	31	hp		104	156	res-pois		32	50																		0
jamellasunique760	760	100	1		1		62		xlt			5	5000								pal		1	4	levelreq		1	1	ethereal		1	1	indestruct		1	1	ac		335	645	str		62	93	balance1		35	35	thorns		62	262	oskill	32	3	21	aura	99	3	21	regen		30	30	red-dmg		62	124		0
jamellasunique761	761	100	1		1		57		xld			5	5000								sor		1	4	ac-hth		310	595	ac		310	595	oskill	145	6	57	aura	109	3	19	ac-miss		310	595	swing1		25	82	str		57	86	dex		57	86														0
jamellasunique762	762	100	1		1		66		xth			5	5000								pal		1	4	red-mag		66	132	cheap		10	20	heal-kill		21	38	oskill	58	6	66	mag%		91	182	dmg-to-mana		25	50	res-pois-len		75	75	gold%		182	298	demon-heal		21	38	addxp		10	20						0
jamellasunique763	763	100	1		1		72		xul			5	5000								allskills		1	2	extra-pois		72	144	all-stats		23	41	enr		72	108	vit		72	108	res-pois		35	54	mana		144	216	res-pois-max		10	20	res-all		30	43														0
jamellasunique764	764	100	1		1		75		xar			5	5000								ass		1	4	mag%		100	200	cheap		10	20	hp		150	225	res-ltng-max		10	20	hp%		37	75	mana%		37	75	mana		150	225	ease		-100	-100	dmg-to-mana		25	50										0
jamellasunique765	765	100	1		1		65		xtp			5	5000								allskills		1	2	move1		25	90	mana-kill		21	38	oskill	58	6	65	gold%		180	295	red-mag		65	130	ease		-100	-100																						0
jamellasunique766	766	100	1		1		40		xuc			5	5000								dru		1	3	dex		40	60	ac-miss		225	425	oskill	32	3	14	thorns		40	240																														0
jamellasunique767	767	100	1		1		39		xml			5	5000								dru		1	3	move1		25	64	hp%		19	39	abs-ltng		5	20	hp		78	117	extra-ltng		39	78	enr		39	59	gold%		128	217	oskill	276	6	39														0
jamellasunique768	768	100	1		1		46		xrg			5	5000								allskills		1	1	vit		46	69	ease		-100	-100	heal-kill		16	28	res-pois-len		75	75	addxp		10	20																										0
jamellasunique769	769	100	1		1		44		xit			5	5000								pal		1	3	res-pois		31	48	mana		88	132	hp		88	132	res-pois-max		10	20	cast1		15	25	mana%		22	44	regen		30	30																		0
jamellasunique770	770	100	1		1		55		xow			5	5000								bar		1	4	mana%		27	55	red-mag		55	110	extra-pois		55	110	res-all-max		10	20	res-pois		33	51	hp%		27	55	cast1		15	25	hp		110	165	res-all		28	41	demon-heal		18	33	cheap		10	20		0
jamellasunique771	771	100	1		1		54		xts			5	5000								pal		1	4	aura	99	3	18	res-all-max		10	20	ac-hth		295	565	balance1		35	35	regen		30	30	dex		54	81	red-dmg%		24	34	thorns		54	254														0
jamellasunique772	772	100	1		1		33		xlg			5	5000								ass		1	3	heal-kill		13	22	red-mag		33	66	oskill	32	3	11	regen-mana		50	50	addxp		10	20																										0
jamellasunique773	773	100	1		1		38		xvg			5	5000								ass		1	3	all-stats		14	24	red-mag		38	76	res-pois-max		10	20	vit		38	57	mana%		19	38	regen-mana		50	50	demon-heal		14	24	oskill	58	6	38														0
jamellasunique774	774	100	1		1		40		xmg			5	5000								bar		1	3	dmg-to-mana		25	50	res-all		26	37	gold%		130	220	cheap		10	20	mana		80	120	hp		80	120	aura	100	3	14	demon-heal		15	25														0
jamellasunique775	775	100	1		1		49		xtg			5	5000								allskills		1	1	heal-kill		17	30	res-cold		32	49	gold%		148	247	oskill	32	3	17	regen		30	30	ease		-100	-100	aura	105	3	17	demon-heal		17	30	half-freeze		1	1										0
jamellasunique776	776	100	1		1		52		xhg			5	5000								ass		1	4	regen-mana		50	50	res-pois-len		75	75	enr		52	78	move1		25	77	all-stats		18	31	res-all		28	40	res-pois-max		10	20	ease		-100	-100														0
jamellasunique777	777	100	1		1		37		xlb			5	5000								bar		1	3	dmg-to-mana		25	50	heal-kill		14	24	all-stats		14	24	ease		-100	-100	regen		30	30																										0
jamellasunique778	778	100	1		1		39		xvb			5	5000								ass		1	3	aura	110	3	13	extra-ltng		39	78	mana-kill		14	25	heal-kill		14	25	light-thorns		39	78	hp		78	117	abs-ltng		5	20																		0
jamellasunique779	779	100	1		1		46		xmb			5	5000								ama		1	3	cheap		10	20	red-mag		46	92	hp		92	138	abs-ltng%		25	50	abs-ltng		5	23	res-all-max		10	20	regen		30	30	aura	110	3	16														0
jamellasunique780	780	100	1		1		57		xtb			5	5000								allskills		1	2	balance1		35	35	ac-hth		310	595	ac		310	595	cheap		10	20	red-dmg		57	114	swing1		25	82	res-all		28	41																		0
jamellasunique781	781	100	1		1		65		xhb			5	5000								dru		1	4	levelreq		1	1	str		65	98	res-all		29	42	move1		25	90	aura	99	3	22	balance1		35	35	ac		350	675	addxp		10	20	ethereal		1	1	indestruct		1	1						0
jamellasunique782	782	100	1		1		39		zlb			5	5000								dru		1	3	red-mag		39	78	res-pois		30	46	mana%		19	39	extra-pois		39	78	heal-kill		14	25	demon-heal		14	25	mag%		64	128	ease		-100	-100	res-pois-len		75	75										0
jamellasunique783	783	100	1		1		44		zvb			5	5000								allskills		1	1	regen-mana		50	50	abs-ltng		5	22	res-all-max		10	20	regen		30	30	heal-kill		16	27	mag%		69	138	cheap		10	20																		0
jamellasunique784	784	100	1		1		40		zmb			5	5000								allskills		1	1	res-all		26	37	oskill	32	3	14	demon-heal		15	25	heal-kill		15	25	regen-mana		50	50	aura	105	3	14	addxp		10	20	dmg-to-mana		25	50	mag%		65	130	cheap		10	20						0
jamellasunique785	785	100	1		1		59		ztb			5	5000								dru		1	4	regen-mana		50	50	mag%		84	168	aura	105	3	20	vit		59	89	abs-cold%		25	50	regen		30	30	oskill	58	6	59	ease		-100	-100	abs-cold		5	30	res-cold		33	51	red-mag		59	118		0
jamellasunique786	786	100	1		1		60		zhb			5	5000								bar		1	4	hp		120	180	ac%		160	380	oskill	32	3	20	balance1		35	35	indestruct		1	1	ac-miss		325	625	move1		25	85	res-all-max		10	20	res-all		29	41	swing1		25	85						0
jamellasunique787	787	100	1		1		51		xh9			5	5000								nec		1	4	red-dmg%		24	33	red-dmg		51	102	levelreq		1	1	ac		280	535	oskill	145	6	51	thorns		51	251	ac-miss		280	535	aura	103	3	17	move1		25	76										0
jamellasunique788	788	100	1		1		44		xsh			5	5000								pal		1	3	regen-mana		50	50	abs-fire		5	22	aura	100	3	15	oskill	58	6	44	abs-fire%		25	50	hp%		22	44	mana%		22	44	mana-kill		16	27														0
jamellasunique789	789	100	1		1		42		xpk			5	5000								dru		1	3	regen		30	30	mag%		67	134	extra-ltng		42	84	regen-mana		50	50	cheap		10	20	oskill	117	6	42	addxp		10	20	ease		-100	-100	heal-kill		15	26	aura	110	3	14						0
jamellasunique790	790	100	1		1		4		dr1			5	5000								dru		1	2	dmg-to-mana		25	50	abs-ltng		5	5																																						0
jamellasunique791	791	100	1		1		8		dr2			5	5000								dru		1	2	hp		16	24	all-stats		7	9	ac-miss		65	105	ac-hth		65	105																														0
jamellasunique792	792	100	1		1		15		dr3			5	5000								dru		1	2	red-dmg%		16	23	balance1		35	35	demon-heal		8	13	levelreq		1	1	ac-miss		100	175																										0
jamellasunique793	793	100	1		1		20		dr4			5	5000								dru		1	2	dmg-to-mana		25	50	abs-ltng%		25	50	mana-kill		10	15	aura	110	3	7																														0
jamellasunique794	794	100	1		1		28		dr5			5	5000								dru		1	3	swing1		25	53	levelreq		1	1	gold%		106	184																																		0
jamellasunique795	795	100	1		1		4		ba1			5	5000								bar		1	2	mag%		29	58	res-all		9	14																																						0
jamellasunique796	796	100	1		1		7		ba2			5	5000								bar		1	2	ac		60	95	res-all-max		10	20	move1		25	32																																		0
jamellasunique797	797	100	1		1		17		ba3			5	5000								bar		1	2	hp		34	51	dmg-to-mana		25	50	oskill	40	6	17	abs-cold		5	9	gold%		84	151	half-freeze		1	1																						0
jamellasunique798	798	100	1		1		21		ba4			5	5000								bar		1	2	all-stats		10	16	res-pois-max		10	20	res-all		21	31	mana%		10	21	hp%		10	21	enr		21	32																						0
jamellasunique799	799	100	1		1		27		ba5			5	5000								bar		1	3	abs-ltng		5	14	mana%		13	27	aura	110	3	9	light-thorns		27	54	cheap		10	20	addxp		10	20																						0
jamellasunique800	800	100	1		1		3		pa1			5	5000								pal		1	2	ac%		103	209	ac-miss		40	55																																						0
jamellasunique801	801	100	1		1		7		pa2			5	5000								pal		1	2	enr		7	11	regen		30	30																																						0
jamellasunique802	802	100	1		1		18		pa3			5	5000								pal		1	2	all-stats		9	14	red-mag		18	36	vit		18	27	res-all-max		10	20																														0
jamellasunique803	803	100	1		1		20		pa4			5	5000								pal		1	2	addxp		10	20	mana		40	60	light-thorns		20	40	gold%		90	160																														0
jamellasunique804	804	100	1		1		28		pa5			5	5000								pal		1	3	hp		56	84	all-stats		12	19	res-all-max		10	20	red-dmg		28	56																														0
jamellasunique805	805	100	1		1		3		ne1			5	5000								nec		1	2	hp%		1	3	oskill	50	6	6																																						0
jamellasunique806	806	100	1		1		7		ne2			5	5000								nec		1	2	mana-kill		6	9	move1		25	32	res-ltng		16	25																																		0
jamellasunique807	807	100	1		1		16		ne3			5	5000								nec		1	2	cheap		10	20	aura	100	3	6	addxp		10	20																																		0
jamellasunique808	808	100	1		1		18		ne4			5	5000								nec		1	2	addxp		10	20	res-pois-len		75	75	mana		36	54	extra-pois		18	36	red-mag		18	36	cast1		15	25	regen-mana		50	50																		0
jamellasunique809	809	100	1		1		26		ne5			5	5000								nec		1	3	res-fire-max		10	20	regen		30	30	gold%		102	178	aura	100	3	9	ease		-100	-100	regen-mana		50	50	dmg-to-mana		25	50																		0
jamellasunique810	810	100	1		1		22		ci0			5	5000								allskills		1	1	hp		44	66	ac-miss		135	245	aura	104	3	8	addxp		10	20	ac		135	245	indestruct		1	1																						0
jamellasunique811	811	100	1		1		62		ci1			5	5000								bar		1	4	res-all-max		10	20	res-fire		34	52	abs-fire%		25	50	addxp		10	20	oskill	94	6	62	res-fire-max		10	20	aura	100	3	21	dmg-to-mana		25	50	regen-mana		50	50	gold%		174	286						0
jamellasunique812	812	100	1		1		81		ci2			5	5000								allskills		1	2	ac-miss		430	835	gold%		212	343	demon-heal		25	46	res-all-max		10	20	levelreq		1	1	aura	104	3	27																						0
jamellasunique813	813	100	1		1		79		ci3			5	5000								sor		1	5	nofreeze		1	1	hp%		39	79	half-freeze		1	1	oskill	40	6	79	cheap		10	20	heal-kill		24	45	red-mag		79	158																		0
jamellasunique814	814	100	1		1		57		uap			5	5000								ama		1	4	aura	100	3	19	enr		57	86	mana		114	171	vit		57	86	hp		114	171	extra-fire		57	114	addxp		10	20	oskill	32	3	19	res-all-max		10	20	dmg-to-mana		25	50	heal-kill		19	34		0
jamellasunique815	815	100	1		1		75		ukp			5	5000								ama		1	4	move1		25	100	abs-fire%		25	50	fireskill		1	5	mana%		37	75	aura	100	3	25	gold%		200	325	oskill	94	6	75																		0
jamellasunique816	816	100	1		1		83		ulm			5	5000								sor		1	5	res-fire		36	56	extra-fire		83	166	regen-mana		50	50	mag%		108	216	cheap		10	20	heal-kill		25	47	aura	100	3	28	red-mag		83	166	addxp		10	20	ease		-100	-100	abs-fire%		25	50		0
jamellasunique817	817	100	1		1		54		uhl			5	5000								bar		1	4	regen-mana		50	50	aura	110	3	18	vit		54	81	red-mag		54	108	move1		25	79	extra-ltng		54	108																						0
jamellasunique818	818	100	1		1		92		uhm			5	5000								dru		1	5	enr		92	138	move1		25	117	aura	110	3	31	regen-mana		50	50	regen		30	30	mana-kill		28	51	mag%		117	234	light-thorns		92	184	cheap		10	20	demon-heal		28	51						0
jamellasunique819	819	100	1		1		87		urn			5	5000								bar		1	5	extra-pois		87	174	res-all		31	45	red-mag		87	174	res-pois-max		10	20	mag%		112	224																										0
jamellasunique820	820	100	1		1		88		usk			5	5000								nec		1	5	levelreq		1	1	indestruct		1	1	res-all-max		10	20	str		88	132	aura	104	3	30	oskill	32	3	30	mag%		113	226	heal-kill		27	49	thorns		88	288	addxp		10	20	ac		465	905		0
jamellasunique821	821	100	1		1		77		uui			5	5000								pal		1	5	cast1		15	25	mana		154	231	abs-cold%		25	50	res-cold		36	55	enr		77	116	oskill	32	3	26																						0
jamellasunique822	822	100	1		1		75		uea			5	5000								bar		1	4	heal-kill		23	43	vit		75	113	move1		25	100	fireskill		1	5	red-mag		75	150	res-fire-max		10	20	res-fire		35	54																		0
jamellasunique823	823	100	1		1		64		ula			5	5000								ass		1	4	res-all		29	42	cast1		15	25	hp%		32	64	heal-kill		21	37	gold%		178	292																										0
jamellasunique824	824	100	1		1		68		utu			5	5000								nec		1	4	enr		68	102	abs-cold		5	34	regen		30	30	oskill	58	6	68	cheap		10	20	aura	105	3	23																						0
jamellasunique825	825	100	1		1		67		ung			5	5000								pal		1	4	red-mag		67	134	mana		134	201	hp%		33	67	res-cold		35	53	hp		134	201	cheap		10	20	gold%		184	301	aura	105	3	23	ease		-100	-100	mag%		92	184						0
jamellasunique826	826	100	1		1		77		ucl			5	5000								pal		1	5	abs-ltng%		25	50	demon-heal		24	44	gold%		204	331	abs-ltng		5	39	res-ltng-max		10	20	aura	110	3	26	regen		30	30	light-thorns		77	154	mana-kill		24	44	oskill	276	6	77	mana		154	231		0
jamellasunique827	827	100	1		1		74		uhn			5	5000								sor		1	4	abs-cold		5	37	regen		30	30	aura	105	3	25	cheap		10	20	demon-heal		23	42	res-all		30	44	move1		25	99	red-mag		74	148	oskill	58	6	74										0
jamellasunique828	828	100	1		1		77		urs			5	5000								pal		1	5	heal-kill		24	44	res-cold		36	55	oskill	40	6	77	regen-mana		50	50	gold%		204	331	dmg-to-mana		25	50																						0
jamellasunique829	829	100	1		1		78		upl			5	5000								ama		1	5	aura	110	3	26	hp		156	234	mana%		39	78	oskill	276	6	78	demon-heal		24	44	addxp		10	20	move1		25	103	extra-ltng		78	156	cast1		15	25										0
jamellasunique830	830	100	1		1		76		ult			5	5000								dru		1	5	levelreq		1	1	thorns		76	276	oskill	32	3	26	res-all		30	44	ac%		176	428																										0
jamellasunique831	831	100	1		1		96		uld			5	5000								nec		1	5	nofreeze		1	1	hp		192	288	half-freeze		1	1	oskill	40	6	96	dmg-to-mana		25	50	enr		96	144	abs-cold%		25	50	heal-kill		29	53														0
jamellasunique832	832	100	1		1		81		uth			5	5000								bar		1	5	regen		30	30	move1		25	106	extra-pois		81	162	oskill	58	6	81	heal-kill		25	46	cheap		10	20	ease		-100	-100																		0
jamellasunique833	833	100	1		1		95		uul			5	5000								allskills		1	2	balance1		35	35	ac		500	975	red-dmg		95	190	res-all		32	46	red-dmg%		28	38																										0
jamellasunique834	834	100	1		1		95		uar			5	5000								nec		1	5	ease		-100	-100	ethereal		1	1	indestruct		1	1	red-dmg%		28	38	addxp		10	20	ac-miss		500	975	ac		500	975	levelreq		1	1	gold%		240	385	ac-hth		500	975	red-dmg		95	190		0
jamellasunique835	835	100	1		1		97		utp			5	5000								ass		1	5	res-all		32	46	abs-cold%		25	50	cast1		15	25	half-freeze		1	1	aura	105	3	33	cheap		10	20	mana-kill		29	54	addxp		10	20	oskill	32	3	33	heal-kill		29	54						0
jamellasunique836	836	100	1		1		61		uuc			5	5000								sor		1	4	extra-pois		61	122	res-pois-len		75	75	gold%		172	283	vit		61	92	red-mag		61	122	res-pois-max		10	20	ease		-100	-100	dmg-to-mana		25	50	regen-mana		50	50										0
jamellasunique837	837	100	1		1		64		uml			5	5000								dru		1	4	cast1		15	25	cheap		10	20	ease		-100	-100	demon-heal		21	37	regen-mana		50	50																										0
jamellasunique838	838	100	1		1		57		urg			5	5000								dru		1	4	block		40	80	indestruct		1	1	ac		310	595	oskill	117	6	57	hp		114	171																										0
jamellasunique839	839	100	1		1		85		uit			5	5000								nec		1	5	res-pois-max		10	20	res-pois-len		75	75	addxp		10	20	oskill	117	6	85	mag%		110	220	hp%		42	85	mana%		42	85	mana		170	255	ease		-100	-100	dmg-to-mana		25	50						0
jamellasunique840	840	100	1		1		81		uow			5	5000								ass		1	5	regen		30	30	res-pois-max		10	20	mana		162	243	oskill	117	6	81	mana-kill		25	46	res-pois-len		75	75	cheap		10	20	enr		81	122	res-pois		36	55										0
jamellasunique841	841	100	1		1		79		uts			5	5000								ass		1	5	res-pois-max		10	20	hp		158	237	addxp		10	20	res-pois-len		75	75	gold%		208	337	oskill	58	6	79	heal-kill		24	45	regen-mana		50	50	ease		-100	-100	demon-heal		24	45						0
jamellasunique842	842	100	1		1		62		ulg			5	5000								bar		1	4	extra-cold		62	124	hp		124	186	move1		25	87	nofreeze		1	1	oskill	58	6	62	ease		-100	-100	addxp		10	20	abs-cold		5	31														0
jamellasunique843	843	100	1		1		60		uvg			5	5000								bar		1	4	ac-hth		325	625	ac-miss		325	625	balance1		35	35	thorns		60	260	res-all-max		10	20	oskill	145	6	60																						0
jamellasunique844	844	100	1		1		67		umg			5	5000								nec		1	4	abs-ltng%		25	50	ease		-100	-100	light-thorns		67	134	mag%		92	184	mana-kill		21	39	res-ltng-max		10	20	red-mag		67	134	all-stats		21	39														0
